Load earlier flights,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Loading...,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
"Sorry, we don't have any information about flights for this airport",,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Landed 20:53 20:26  Caldwell(CDW) SR22N8133Z -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Landed 09:34 09:33  Stuart(SUA) C510N717ET -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Landed 15:16 14:54  Greenville(GMU) S22TN625LE -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Landed 15:12 15:10  Southern Pines(SOP) BE20N727BW -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Landed 15:37 15:35  Jacksonville(CRG) C55BN550HJ -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Landed 20:53 20:26  Caldwell(CDW) SR22N8133Z -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Landed 09:34 09:33  Stuart(SUA) C510N717ET -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Landed 15:16 14:54  Greenville(GMU) S22TN625LE -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Landed 15:12 15:10  Southern Pines(SOP) BE20N727BW -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Landed 15:37 15:35  Jacksonville(CRG) C55BN550HJ -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Landed 20:53 20:26  Caldwell(CDW) SR22N8133Z -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Landed 09:34 09:33  Stuart(SUA) C510N717ET -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Landed 15:16 14:54  Greenville(GMU) S22TN625LE -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Landed 15:12 15:10  Southern Pines(SOP) BE20N727BW -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Landed 15:37 15:35  Jacksonville(CRG) C55BN550HJ -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Landed 20:53 20:26  Caldwell(CDW) SR22N8133Z -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Landed 09:34 09:33  Stuart(SUA) C510N717ET -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Landed 15:16 14:54  Greenville(GMU) S22TN625LE -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Landed 15:12 15:10  Southern Pines(SOP) BE20N727BW -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Landed 15:37 15:35  Jacksonville(CRG) C55BN550HJ -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Landed 20:53 20:26  Caldwell(CDW) SR22N8133Z -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Landed 09:34 09:33  Stuart(SUA) C510N717ET -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Landed 15:16 14:54  Greenville(GMU) S22TN625LE -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Landed 15:12 15:10  Southern Pines(SOP) BE20N727BW -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Landed 15:37 15:35  Jacksonville(CRG) C55BN550HJ -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Landed 04:33 04:51  Tampa(TPA) BE9LN8GU -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Scheduled  11:09  Flint(FNT) C421N269F -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Scheduled  11:13  Norfolk(ORF) SR22N926DM -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Scheduled  12:12  Pontiac(PTK) PA31N27299 -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Landed 04:33 04:51  Tampa(TPA) BE9LN8GU -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Scheduled  11:09  Flint(FNT) C421N269F -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Scheduled  11:13  Norfolk(ORF) SR22N926DM -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Scheduled  12:12  Pontiac(PTK) PA31N27299 -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Landed 04:33 04:51  Tampa(TPA) BE9LN8GU -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Scheduled  11:09  Flint(FNT) C421N269F -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Scheduled  11:13  Norfolk(ORF) SR22N926DM -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Scheduled  12:12  Pontiac(PTK) PA31N27299 -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Landed 04:33 04:51  Tampa(TPA) BE9LN8GU -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Scheduled  11:09  Flint(FNT) C421N269F -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Scheduled  11:13  Norfolk(ORF) SR22N926DM -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Scheduled  12:12  Pontiac(PTK) PA31N27299 -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Landed 04:33 04:51  Tampa(TPA) BE9LN8GU -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Scheduled  11:09  Flint(FNT) C421N269F -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Scheduled  11:13  Norfolk(ORF) SR22N926DM -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Scheduled  12:12  Pontiac(PTK) PA31N27299 -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Landed 04:33 04:51  Tampa(TPA) BE9LN8GU -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Scheduled  11:09  Flint(FNT) C421N269F -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Scheduled  11:13  Norfolk(ORF) SR22N926DM -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
Scheduled  12:12  Pontiac(PTK) PA31N27299 -,,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
"Monday, Mar 11",,,,,,,Augusta Daniel Field Airport(DNL/KDNL)
11:09,,Flint (FNT)-,-,C421 (N269F),,Scheduled,Augusta Daniel Field Airport(DNL/KDNL),"Wednesday, Mar 13 2024"
11:13,,Norfolk (ORF)-,-,SR22 (N926DM),,Scheduled,Augusta Daniel Field Airport(DNL/KDNL),"Wednesday, Mar 13 2024"
12:12,,Pontiac (PTK)-,-,PA31 (N27299),,Scheduled,Augusta Daniel Field Airport(DNL/KDNL),"Wednesday, Mar 13 2024"
04:51,,Tampa (TPA)-,-,BE9L (N8GU),,Landed 04:33,Augusta Daniel Field Airport(DNL/KDNL),"Wednesday, Mar 13 2024"
11:09,,Flint (FNT)-,-,C421 (N269F),,Scheduled,Augusta Daniel Field Airport(DNL/KDNL),"Wednesday, Mar 13 2024"
11:13,,Norfolk (ORF)-,-,SR22 (N926DM),,Scheduled,Augusta Daniel Field Airport(DNL/KDNL),"Wednesday, Mar 13 2024"
12:12,,Pontiac (PTK)-,-,PA31 (N27299),,Scheduled,Augusta Daniel Field Airport(DNL/KDNL),"Wednesday, Mar 13 2024"
04:51,,Tampa (TPA)-,-,BE9L (N8GU),,Landed 04:33,Augusta Daniel Field Airport(DNL/KDNL),"Wednesday, Mar 13 2024"
11:09,,Flint (FNT)-,-,C421 (N269F),,Scheduled,Augusta Daniel Field Airport(DNL/KDNL),"Wednesday, Mar 13 2024"
11:13,,Norfolk (ORF)-,-,SR22 (N926DM),,Scheduled,Augusta Daniel Field Airport(DNL/KDNL),"Wednesday, Mar 13 2024"
12:12,,Pontiac (PTK)-,-,PA31 (N27299),,Scheduled,Augusta Daniel Field Airport(DNL/KDNL),"Wednesday, Mar 13 2024"
04:51,,Tampa (TPA)-,-,BE9L (N8GU),,Landed 04:33,Augusta Daniel Field Airport(DNL/KDNL),"Wednesday, Mar 13 2024"
11:09,,Flint (FNT)-,-,C421 (N269F),,Scheduled,Augusta Daniel Field Airport(DNL/KDNL),"Wednesday, Mar 13 2024"
11:13,,Norfolk (ORF)-,-,SR22 (N926DM),,Scheduled,Augusta Daniel Field Airport(DNL/KDNL),"Wednesday, Mar 13 2024"
12:12,,Pontiac (PTK)-,-,PA31 (N27299),,Scheduled,Augusta Daniel Field Airport(DNL/KDNL),"Wednesday, Mar 13 2024"
Load later flights,,,,,,,Augusta Daniel Field Airport(DNL/KDNL),"Wednesday, Mar 13 2024"
* All times are in local timezone,,,,,,,Augusta Daniel Field Airport(DNL/KDNL),"Wednesday, Mar 13 2024"
